0,/home/dennislab2/Desktop/videos/skok_alex_videos/VID_20210928_093819DLC_resnet50_2022_Knowles_AlexOct13shuffle1_250000.csv,17957,26.0,7297,7340,7354,7347,6985,6545,6362,5947,0.3311800412095562,0.8513958482462419,0.14860415175375805,56,33004.45285338764,32859.03829200067,593,98,2069
,sub_file_name,total_frames,num_entrances,first_frame_with_nose,first_frame_with_head,first_frame_with_body,first_frame_in_center,frames_with_nose,frames_with_head,frames_with_body,frames_within_50mm,fraction_frames_within_50mm,fraction_LIGHT_frames_within_50mm,fraction_LIGHT_frames_in_center,num_jumps,sum_dist,sum_dist_without_jumps,num_frames_jumping,num_rears,num_frames_rearing
0,/home/dennislab2/Desktop/videos/skok_alex_videos/VID_20210928_100754DLC_resnet50_2022_Knowles_AlexOct13shuffle1_250000.csv,17957,7.0,4672,5518,5572,5577,1016,819,765,769,0.04282452525477529,0.7568897637795275,0.24311023622047245,5,2239.1950948883896,2200.157125557439,62,7,99
,sub_file_name,total_frames,num_entrances,first_frame_with_nose,first_frame_with_head,first_frame_with_body,first_frame_in_center,frames_with_nose,frames_with_head,frames_with_body,frames_within_50mm,fraction_frames_within_50mm,fraction_LIGHT_frames_within_50mm,fraction_LIGHT_frames_in_center,num_jumps,sum_dist,sum_dist_without_jumps,num_frames_jumping,num_rears,num_frames_rearing
0,/home/dennislab2/Desktop/videos/skok_alex_videos/VID_20210928_105115DLC_resnet50_2022_Knowles_AlexOct13shuffle1_250000.csv,17957,42.0,5187,5199,5501,5496,7880,7060,6323,6528,0.36353511165562175,0.8284263959390863,0.1715736040609137,47,31365.455816739624,31283.00761525188,415,138,4173
,sub_file_name,total_frames,num_entrances,first_frame_with_nose,first_frame_with_head,first_frame_with_body,first_frame_in_center,frames_with_nose,frames_with_head,frames_with_body,frames_within_50mm,fraction_frames_within_50mm,fraction_LIGHT_frames_within_50mm,fraction_LIGHT_frames_in_center,num_jumps,sum_dist,sum_dist_without_jumps,num_frames_jumping,num_rears,num_frames_rearing
0,/home/dennislab2/Desktop/videos/skok_alex_videos/VID_20210928_111453DLC_resnet50_2022_Knowles_AlexOct13shuffle1_250000.csv,17957,36.0,1203,1271,1301,1331,10083,9262,8942,6914,0.38503090716712146,0.6857086184667261,0.31429138153327385,87,46336.17753612089,46083.583232616686,819,208,4546
,sub_file_name,total_frames,num_entrances,first_frame_with_nose,first_frame_with_head,first_frame_with_body,first_frame_in_center,frames_with_nose,frames_with_head,frames_with_body,frames_within_50mm,fraction_frames_within_50mm,fraction_LIGHT_frames_within_50mm,fraction_LIGHT_frames_in_center,num_jumps,sum_dist,sum_dist_without_jumps,num_frames_jumping,num_rears,num_frames_rearing
0,/home/dennislab2/Desktop/videos/skok_alex_videos/VID_20210928_114856DLC_resnet50_2022_Knowles_AlexOct13shuffle1_250000.csv,17957,23.0,4435,4437,4466,4441,5313,4830,4489,2447,0.13626997828145013,0.4605684170901562,0.5394315829098438,21,20501.974482522084,20357.111751549426,183,58,1460
,sub_file_name,total_frames,num_entrances,first_frame_with_nose,first_frame_with_head,first_frame_with_body,first_frame_in_center,frames_with_nose,frames_with_head,frames_with_body,frames_within_50mm,fraction_frames_within_50mm,fraction_LIGHT_frames_within_50mm,fraction_LIGHT_frames_in_center,num_jumps,sum_dist,sum_dist_without_jumps,num_frames_jumping,num_rears,num_frames_rearing
0,/home/dennislab2/Desktop/videos/skok_alex_videos/VID_20210928_124943DLC_resnet50_2022_Knowles_AlexOct13shuffle1_250000.csv,17957,40.0,446,446,471,469,9618,8794,7162,6007,0.334521356574038,0.624558120191308,0.37544187980869204,75,41340.62572664637,40734.20626439717,951,111,1824
,sub_file_name,total_frames,num_entrances,first_frame_with_nose,first_frame_with_head,first_frame_with_body,first_frame_in_center,frames_with_nose,frames_with_head,frames_with_body,frames_within_50mm,fraction_frames_within_50mm,fraction_LIGHT_frames_within_50mm,fraction_LIGHT_frames_in_center,num_jumps,sum_dist,sum_dist_without_jumps,num_frames_jumping,num_rears,num_frames_rearing
0,/home/dennislab2/Desktop/videos/skok_alex_videos/VID_20210928_131534DLC_resnet50_2022_Knowles_AlexOct13shuffle1_250000.csv,17957,25.0,6610,6611,6690,7240,4198,3387,3139,3160,0.17597594252937573,0.7527393997141496,0.2472606002858504,24,15021.45781029098,14994.640540199944,296,58,1221
,sub_file_name,total_frames,num_entrances,first_frame_with_nose,first_frame_with_head,first_frame_with_body,first_frame_in_center,frames_with_nose,frames_with_head,frames_with_body,frames_within_50mm,fraction_frames_within_50mm,fraction_LIGHT_frames_within_50mm,fraction_LIGHT_frames_in_center,num_jumps,sum_dist,sum_dist_without_jumps,num_frames_jumping,num_rears,num_frames_rearing
0,/home/dennislab2/Desktop/videos/skok_alex_videos/VID_20210928_134927DLC_resnet50_2022_Knowles_AlexOct13shuffle1_250000.csv,17957,0.0,0,,,,0,0,0,0,0.0,,,1,0.0,0.0,0,1,0
,sub_file_name,total_frames,num_entrances,first_frame_with_nose,first_frame_with_head,first_frame_with_body,first_frame_in_center,frames_with_nose,frames_with_head,frames_with_body,frames_within_50mm,fraction_frames_within_50mm,fraction_LIGHT_frames_within_50mm,fraction_LIGHT_frames_in_center,num_jumps,sum_dist,sum_dist_without_jumps,num_frames_jumping,num_rears,num_frames_rearing
0,/home/dennislab2/Desktop/videos/skok_alex_videos/VID_20210929_094421DLC_resnet50_2022_Knowles_AlexOct13shuffle1_250000.csv,17957,29.0,190,726,792,782,8405,7988,7610,6665,0.3711644484045219,0.7929803688280785,0.2070196311719215,96,44727.57626226925,44536.22942947491,1063,119,2131
,sub_file_name,total_frames,num_entrances,first_frame_with_nose,first_frame_with_head,first_frame_with_body,first_frame_in_center,frames_with_nose,frames_with_head,frames_with_body,frames_within_50mm,fraction_frames_within_50mm,fraction_LIGHT_frames_within_50mm,fraction_LIGHT_frames_in_center,num_jumps,sum_dist,sum_dist_without_jumps,num_frames_jumping,num_rears,num_frames_rearing
0,/home/dennislab2/Desktop/videos/skok_alex_videos/VID_20210929_101809DLC_resnet50_2022_Knowles_AlexOct13shuffle1_250000.csv,17957,23.0,667,676,1188,1175,6253,5999,5773,4775,0.26591301442334464,0.7636334559411483,0.23636654405885174,20,23542.513993711393,23522.103039150243,159,125,3103
,sub_file_name,total_frames,num_entrances,first_frame_with_nose,first_frame_with_head,first_frame_with_body,first_frame_in_center,frames_with_nose,frames_with_head,frames_with_body,frames_within_50mm,fraction_frames_within_50mm,fraction_LIGHT_frames_within_50mm,fraction_LIGHT_frames_in_center,num_jumps,sum_dist,sum_dist_without_jumps,num_frames_jumping,num_rears,num_frames_rearing
0,/home/dennislab2/Desktop/videos/skok_alex_videos/VID_20210929_104858DLC_resnet50_2022_Knowles_AlexOct13shuffle1_250000.csv,17957,20.0,2088,2111,2118,2118,9631,9275,9089,7210,0.40151472963189844,0.7486242342435884,0.2513757657564116,125,42717.60884224892,42657.22821234351,1031,203,4134
,sub_file_name,total_frames,num_entrances,first_frame_with_nose,first_frame_with_head,first_frame_with_body,first_frame_in_center,frames_with_nose,frames_with_head,frames_with_body,frames_within_50mm,fraction_frames_within_50mm,fraction_LIGHT_frames_within_50mm,fraction_LIGHT_frames_in_center,num_jumps,sum_dist,sum_dist_without_jumps,num_frames_jumping,num_rears,num_frames_rearing
0,/home/dennislab2/Desktop/videos/skok_alex_videos/VID_20210929_111918DLC_resnet50_2022_Knowles_AlexOct13shuffle1_250000.csv,17957,38.0,58,60,84,78,11380,10937,10219,7702,0.42891351562064933,0.6768014059753954,0.32319859402460455,103,44704.02903214192,44572.41609592449,928,173,4304
,sub_file_name,total_frames,num_entrances,first_frame_with_nose,first_frame_with_head,first_frame_with_body,first_frame_in_center,frames_with_nose,frames_with_head,frames_with_body,frames_within_50mm,fraction_frames_within_50mm,fraction_LIGHT_frames_within_50mm,fraction_LIGHT_frames_in_center,num_jumps,sum_dist,sum_dist_without_jumps,num_frames_jumping,num_rears,num_frames_rearing
0,/home/dennislab2/Desktop/videos/skok_alex_videos/VID_20210929_115855DLC_resnet50_2022_Knowles_AlexOct13shuffle1_250000.csv,17957,24.0,3068,3251,3273,3267,7656,7152,6875,6594,0.36721055855655177,0.8612852664576802,0.13871473354231975,45,29932.32040424104,29731.908556451286,475,90,1926
,sub_file_name,total_frames,num_entrances,first_frame_with_nose,first_frame_with_head,first_frame_with_body,first_frame_in_center,frames_with_nose,frames_with_head,frames_with_body,frames_within_50mm,fraction_frames_within_50mm,fraction_LIGHT_frames_within_50mm,fraction_LIGHT_frames_in_center,num_jumps,sum_dist,sum_dist_without_jumps,num_frames_jumping,num_rears,num_frames_rearing
0,/home/dennislab2/Desktop/videos/skok_alex_videos/VID_20210929_122245DLC_resnet50_2022_Knowles_AlexOct13shuffle1_250000.csv,17957,38.0,363,363,1402,1654,8950,8443,7892,5497,0.30612017597594254,0.6141899441340782,0.38581005586592176,41,32951.96189063179,32732.090848122745,332,147,4536
,sub_file_name,total_frames,num_entrances,first_frame_with_nose,first_frame_with_head,first_frame_with_body,first_frame_in_center,frames_with_nose,frames_with_head,frames_with_body,frames_within_50mm,fraction_frames_within_50mm,fraction_LIGHT_frames_within_50mm,fraction_LIGHT_frames_in_center,num_jumps,sum_dist,sum_dist_without_jumps,num_frames_jumping,num_rears,num_frames_rearing
0,/home/dennislab2/Desktop/videos/skok_alex_videos/VID_20210929_125546DLC_resnet50_2022_Knowles_AlexOct13shuffle1_250000.csv,17957,20.0,1405,1447,1479,1537,11604,11334,10635,8303,0.4623823578548755,0.7155291278869356,0.2844708721130645,127,43823.10071446187,43687.475998258546,1320,153,3373
,sub_file_name,total_frames,num_entrances,first_frame_with_nose,first_frame_with_head,first_frame_with_body,first_frame_in_center,frames_with_nose,frames_with_head,frames_with_body,frames_within_50mm,fraction_frames_within_50mm,fraction_LIGHT_frames_within_50mm,fraction_LIGHT_frames_in_center,num_jumps,sum_dist,sum_dist_without_jumps,num_frames_jumping,num_rears,num_frames_rearing
0,/home/dennislab2/Desktop/videos/skok_alex_videos/VID_20210929_132259DLC_resnet50_2022_Knowles_AlexOct13shuffle1_250000.csv,17957,30.0,492,498,583,574,7279,6858,6349,5788,0.32232555549367936,0.7951641709025965,0.2048358290974035,43,30946.496633278068,30840.943562144705,346,123,2886
,sub_file_name,total_frames,num_entrances,first_frame_with_nose,first_frame_with_head,first_frame_with_body,first_frame_in_center,frames_with_nose,frames_with_head,frames_with_body,frames_within_50mm,fraction_frames_within_50mm,fraction_LIGHT_frames_within_50mm,fraction_LIGHT_frames_in_center,num_jumps,sum_dist,sum_dist_without_jumps,num_frames_jumping,num_rears,num_frames_rearing
0,/home/dennislab2/Desktop/videos/skok_alex_videos/VID_20210930_085126DLC_resnet50_2022_Knowles_AlexOct13shuffle1_250000.csv,17957,44.0,426,427,440,435,11779,8049,7559,7961,0.44333686027732916,0.6758638254520757,0.32413617454792426,31,31896.504264971227,31788.063249585826,261,153,8246
,sub_file_name,total_frames,num_entrances,first_frame_with_nose,first_frame_with_head,first_frame_with_body,first_frame_in_center,frames_with_nose,frames_with_head,frames_with_body,frames_within_50mm,fraction_frames_within_50mm,fraction_LIGHT_frames_within_50mm,fraction_LIGHT_frames_in_center,num_jumps,sum_dist,sum_dist_without_jumps,num_frames_jumping,num_rears,num_frames_rearing
0,/home/dennislab2/Desktop/videos/skok_alex_videos/VID_20210930_091543DLC_resnet50_2022_Knowles_AlexOct13shuffle1_250000.csv,17957,30.0,2311,2311,2319,2316,11367,10443,10252,8548,0.47602606225984295,0.7520014075833553,0.24799859241664468,150,50146.59683063753,49981.256623607194,1510,199,3704
,sub_file_name,total_frames,num_entrances,first_frame_with_nose,first_frame_with_head,first_frame_with_body,first_frame_in_center,frames_with_nose,frames_with_head,frames_with_body,frames_within_50mm,fraction_frames_within_50mm,fraction_LIGHT_frames_within_50mm,fraction_LIGHT_frames_in_center,num_jumps,sum_dist,sum_dist_without_jumps,num_frames_jumping,num_rears,num_frames_rearing
